tract,med_hh_income,med_hh_income_universe,ami_category,below_med_income,below_60pct_med_income,below_moderate_income,sup_dist,csa,spa,ESRI_OID,Shape__Area,Shape__Length
06037122410,65060,1223,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - North Hollywood,SPA 2 - San Fernando,5025,7614170.00878906,11116.6767570807
06037122420,76250,1285,Low Income,Yes,Yes,Yes,District 3,Los Angeles - North Hollywood,SPA 2 - San Fernando,5026,9284627.34765625,12386.8026293559
06037123010,50136,976,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Sun Valley,SPA 2 - San Fernando,5027,10934072.2714844,13636.3926211672
06037123020,83968,694,Low Income,Yes,No,Yes,District 3,Los Angeles - Sun Valley,SPA 2 - San Fernando,5028,6044749.9375,9824.42748679698
06037123103,87011,1603,Low Income,Yes,No,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,5029,9700340.046875,13343.6271318178
06037123104,71606,1626,Low Income,Yes,Yes,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,5030,8398918.35742188,11502.4211608533
06037123203,41923,1016,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - North Hollywood,SPA 2 - San Fernando,5031,6324973.65136719,12755.8725288864
06037123204,67500,1044,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - North Hollywood,SPA 2 - San Fernando,5032,3489441.03222656,7926.03436282145
06037123205,60417,769,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - North Hollywood,SPA 2 - San Fernando,5033,8155803.26855469,11532.5866906348
06037123206,53036,816,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - North Hollywood,SPA 2 - San Fernando,5034,6488814.03417969,10269.8069203341
06037123301,69118,1692,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - North Hollywood,SPA 2 - San Fernando,5035,14044397.7158203,17672.2348690356
06037123303,72109,874,Low Income,Yes,Yes,Yes,District 3,Los Angeles - North Hollywood,SPA 2 - San Fernando,5036,6799869.65917969,13016.2516740511
06037123304,46300,1802,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - North Hollywood,SPA 2 - San Fernando,5037,9447370.32324219,13402.3495508187
06037123410,45167,1220,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - North Hollywood,SPA 2 - San Fernando,5038,5327906.84667969,9495.32660654228
06037123420,56519,1549,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Valley Glen,SPA 2 - San Fernando,5039,8476029.85058594,14726.8571740902
06037123510,51546,1601,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,5040,8603575.37597656,12258.4799587289
06037123520,59643,776,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Valley Glen,SPA 2 - San Fernando,5041,5504854.453125,12484.6591107765
06037123601,87295,1933,Low Income,Yes,No,Yes,District 3,Los Angeles - Valley Glen,SPA 2 - San Fernando,5042,16517551.7255859,18181.9327502049
06037123602,69311,1201,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Valley Glen,SPA 2 - San Fernando,5043,9916166.48632812,14181.4964237375
06037123700,93201,1737,Low Income,Yes,No,Yes,District 3,Los Angeles - North Hollywood,SPA 2 - San Fernando,5044,10250516.9980469,13103.9322408975
06037123800,92964,2275,Low Income,Yes,No,Yes,District 3,Los Angeles - North Hollywood,SPA 2 - San Fernando,5045,13919787.9189453,17428.7067572039
06037123901,56333,1466,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - North Hollywood,SPA 2 - San Fernando,5046,13875662.3837891,15019.32017585
06037123902,86583,1100,Low Income,Yes,No,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,5047,7141609.65429688,11686.0132686263
06037124000,82127,2190,Low Income,Yes,Yes,Yes,District 5,Los Angeles - Valley Village,SPA 2 - San Fernando,5048,14496033.2666016,16685.9094325059
06037124102,76315,1501,Low Income,Yes,Yes,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,5049,6987058.81933594,10573.0606834977
06037124103,70350,567,Low Income,Yes,Yes,Yes,District 3,Los Angeles - North Hollywood,SPA 2 - San Fernando,5050,3486434.33398438,7921.9754361806
06037124104,53775,1060,Very Low Income,Yes,Yes,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,5051,3492293.15917969,7927.11640188863
06037124105,66726,839,Very Low Income,Yes,Yes,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,5052,3493092.95019531,7929.038325372
06037124201,73079,1085,Low Income,Yes,Yes,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,5053,10468066.3359375,13209.6368142491
06037124203,79570,797,Low Income,Yes,Yes,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,5054,3490837.5546875,7927.0976687992
06037124204,52451,1040,Very Low Income,Yes,Yes,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,5055,3491071.05078125,7925.26139134871
06037124300,69909,1268,Low Income,Yes,Yes,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,5056,9590084.12109375,12560.906802409
06037124400,86713,1639,Low Income,Yes,No,Yes,District 3,Los Angeles - North Hollywood,SPA 2 - San Fernando,5057,10416361.8662109,13080.2384753725
06037124500,77635,1256,Low Income,Yes,Yes,Yes,District 3,Los Angeles - Sherman Oaks,SPA 2 - San Fernando,5058,8816160.09277344,14044.0644392235
06037124600,100257,1312,Low Income,No,No,Yes,District 3,Los Angeles - Sherman Oaks,SPA 2 - San Fernando,5059,12032142.8330078,14288.9997994529
06037124700,110375,2538,Low Income,No,No,Yes,District 3,Los Angeles - Sherman Oaks,SPA 2 - San Fernando,5060,14717341.7050781,17847.4516777833
06037124902,62051,1506,Very Low Income,Yes,Yes,Yes,District 5,Los Angeles - Valley Village,SPA 2 - San Fernando,5061,3655267.71582031,8060.47178135223
06037124903,78575,1669,Low Income,Yes,Yes,Yes,District 5,Los Angeles - Valley Village,SPA 2 - San Fernando,5062,3341025.85644531,7810.2031865543
06037125101,81944,2252,Low Income,Yes,Yes,Yes,District 5,Los Angeles - Valley Village,SPA 2 - San Fernando,5063,6993775.37011719,10577.5914050794
06037125102,164313,928,Above Moderate Income,No,No,No,District 5,Los Angeles - Valley Village,SPA 2 - San Fernando,5064,6983782.57910156,10570.9031704514
06037125200,85200,1980,Low Income,Yes,No,Yes,District 5,Los Angeles - Valley Village,SPA 2 - San Fernando,5065,14025049.8710938,15858.5600024556
06037125310,58548,2100,Very Low Income,Yes,Yes,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,5066,11345426.9960938,19246.4454252297
06037125321,61625,1449,Very Low Income,Yes,Yes,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,5067,2794430.71386719,6880.71698936718
06037125322,47991,1543,Very Low Income,Yes,Yes,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,5068,4016692.21972656,8863.49463806969
06037125402,88943,2028,Low Income,Yes,No,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,5069,7870336.81152344,11261.8643960315
06037125403,85956,1526,Low Income,Yes,No,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,5070,1812286.28808594,6036.39269321772
06037125404,79967,1758,Low Income,Yes,Yes,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,5071,2465982.47558594,8590.47462477878
06037125501,60714,1648,Very Low Income,Yes,Yes,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,5072,4997337.83105469,9227.59643860236
06037125502,84107,1953,Low Income,Yes,No,Yes,District 5,Los Angeles - Toluca Lake,SPA 2 - San Fernando,5073,5667867.68945312,9620.83266373234
06037125600,110318,1294,Low Income,No,No,Yes,District 5,Los Angeles - Toluca Woods,SPA 2 - San Fernando,5074,10980245.7148438,14762.5143602447
06037127102,61848,1596,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,5075,9245400.71582031,12295.9997805195
06037127103,56071,1328,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,5076,3094236.27929688,7528.84523775603
06037127104,64678,1403,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,5077,7664571.44335938,11264.995246141
06037127210,64000,1898,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,5078,16562017.9599609,19659.8297555775
06037127220,46005,1694,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,5079,7041150.37597656,10593.4498100944
06037127300,81049,1430,Low Income,Yes,Yes,Yes,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,5080,11463045.1748047,15054.0715200536
06037127400,63587,1940,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,5081,23325863.9951172,25020.8935618826
06037127520,52290,1467,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,5082,3908348.79003906,7974.71713669489
06037127603,58460,897,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Lake Balboa,SPA 2 - San Fernando,5083,4663222.81933594,9720.50597744387
06037127604,47724,1524,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Lake Balboa,SPA 2 - San Fernando,5084,4661902.93554688,9870.07215328037
06037127605,71500,1190,Low Income,Yes,Yes,Yes,District 3,Los Angeles - Lake Balboa,SPA 2 - San Fernando,5085,6980882.93652344,10568.6402976943
06037127606,66383,1108,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Lake Balboa,SPA 2 - San Fernando,5086,5874677.68359375,9732.35857510905
06037127711,93194,1185,Low Income,Yes,No,Yes,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,5087,10174730.4658203,13541.6901077778
06037127712,64239,1566,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,5088,6130171.12792969,9823.67817395044
06037127803,70500,1640,Low Income,Yes,Yes,Yes,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,5089,6890571.51855469,10517.379763811
06037127804,68790,1652,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,5090,6868927.5625,10483.5683025492
06037127805,65952,1144,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,5091,6614220.41796875,13204.8262740943
06037127806,81250,1292,Low Income,Yes,Yes,Yes,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,5092,7353268.58789062,13484.5339045153
06037127910,68981,1574,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,5093,6989137.45117188,10580.198619036
06037127920,71042,1511,Low Income,Yes,Yes,Yes,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,5094,6982341.02441406,10569.2060481257
06037128101,82232,1113,Low Income,Yes,Yes,Yes,District 3,Los Angeles - Valley Glen,SPA 2 - San Fernando,5095,6984145.00878906,10570.757196977
06037128102,57558,1570,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,5096,6983390.89257812,10570.6966405274
06037128210,44316,1588,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,5097,5919213.0234375,9764.43739718782
06037128220,60794,1240,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Valley Glen,SPA 2 - San Fernando,5098,5997641.55371094,10037.1332067635
06037128302,57700,1450,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,5099,7414446.90625,12437.5239279036
06037128303,43750,1144,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,5100,4455088.68164062,9765.85862957693
06037128400,132931,1870,Above Moderate Income,No,No,No,District 3,Los Angeles - Sherman Oaks,SPA 2 - San Fernando,5101,18646159.8535156,22560.5558965062
06037128500,121500,2232,Above Moderate Income,No,No,No,District 3,Los Angeles - Sherman Oaks,SPA 2 - San Fernando,5102,10467036.7177734,13208.3704425333
06037128601,71893,1771,Low Income,Yes,Yes,Yes,District 3,Los Angeles - Sherman Oaks,SPA 2 - San Fernando,5103,7321239.76074219,13837.7078898344
06037128602,87574,1219,Low Income,Yes,No,Yes,District 3,Los Angeles - Sherman Oaks,SPA 2 - San Fernando,5104,12209123.1132812,14527.213471879
06037128703,101705,1649,Low Income,No,No,Yes,District 3,Los Angeles - Sherman Oaks,SPA 2 - San Fernando,5105,8810829.06347656,11742.4481063908
06037128704,127422,969,Above Moderate Income,No,No,No,District 3,Los Angeles - Sherman Oaks,SPA 2 - San Fernando,5106,8972420.95019531,12103.1872446316
06037128801,83125,2012,Low Income,Yes,Yes,Yes,District 3,Los Angeles - Sherman Oaks,SPA 2 - San Fernando,5107,5203157.265625,9434.476580706
06037128802,96818,2112,Low Income,Yes,No,Yes,District 3,Los Angeles - Sherman Oaks,SPA 2 - San Fernando,5108,10467798.9707031,13207.6759189899
06037128910,108321,1827,Low Income,No,No,Yes,District 3,Los Angeles - Sherman Oaks,SPA 2 - San Fernando,5109,14370378.1630859,17392.2570866779
06037131021,60609,985,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,5110,6073826.87597656,10587.1365316538
06037131022,65000,1002,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,5111,5429101.01464844,10053.9723298007
06037131023,74954,829,Low Income,Yes,Yes,Yes,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,5112,6331632.88769531,10094.9901141524
06037131024,97083,1114,Low Income,Yes,No,Yes,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,5113,9118250.62304688,12239.292692934
06037131100,107500,1076,Low Income,No,No,Yes,District 3,Los Angeles - Lake Balboa,SPA 2 - San Fernando,5114,11864796.7861328,14173.5116959368
06037131200,130500,1196,Above Moderate Income,No,No,No,District 3,Los Angeles - Northridge,SPA 2 - San Fernando,5115,12145468.0761719,14480.9899697937
06037131300,93594,1169,Low Income,Yes,No,Yes,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,5116,12032453.0322266,14396.2251087025
06037131400,101500,1714,Low Income,No,No,Yes,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,5117,11915892.7900391,14307.2204390775
06037131600,84773,1306,Low Income,Yes,No,Yes,District 3,Los Angeles - Reseda Ranch,SPA 2 - San Fernando,5118,23559471.7636719,19403.9129128438
06037131701,76326,1867,Low Income,Yes,Yes,Yes,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,5119,7099637.32128906,10658.4785861577
06037131702,70962,1210,Low Income,Yes,Yes,Yes,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,5120,7771595.11230469,11154.7315560584
06037131801,60185,938,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,5121,7063739.49316406,10631.4345331568
06037131802,96742,806,Low Income,Yes,No,Yes,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,5122,7096069.90820312,10655.798180293
06037131900,135442,1375,Above Moderate Income,No,No,No,District 3,Los Angeles - Lake Balboa,SPA 2 - San Fernando,5123,14187245.7880859,15934.6484817546
06037132001,116167,1192,Moderate Income,No,No,Yes,District 3,Los Angeles - Lake Balboa,SPA 2 - San Fernando,5124,10424529.9550781,13176.7226411452
06037132002,106890,1156,Low Income,No,No,Yes,District 3,Los Angeles - Lake Balboa,SPA 2 - San Fernando,5125,17223436.4570312,21045.8254309845
06037132101,71932,1597,Low Income,Yes,Yes,Yes,District 3,Los Angeles - Lake Balboa,SPA 2 - San Fernando,5126,8723771.46386719,11887.8820798589
06037132102,74313,2142,Low Income,Yes,Yes,Yes,District 3,Los Angeles - Lake Balboa,SPA 2 - San Fernando,5127,14599727.9990234,18690.0007897331
06037132301,60517,1358,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,5128,6792462.15429688,13144.340045895
06037132302,108492,948,Low Income,No,No,Yes,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,5129,6970676.29492188,13199.8555965122
06037132501,91231,1308,Low Income,Yes,No,Yes,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,5130,7580198.86230469,11007.9146517949
06037132502,61354,1319,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,5131,6813829.42675781,10928.7589837729
06037132700,81625,1696,Low Income,Yes,Yes,Yes,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,5132,14206216.0341797,15685.493849823
06037132900,102825,1305,Low Income,No,No,Yes,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,5133,12974677.7480469,18087.0890943737
06037133000,100385,1386,Low Income,No,No,Yes,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,5134,10838546.6240234,14143.6024593679
06037133101,109211,634,Low Income,No,No,Yes,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,5135,7116624.65625,10968.5596708119
06037133102,60741,1310,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,5136,9208922.93652344,12060.5090308976
06037134001,90625,907,Low Income,Yes,No,Yes,District 3,Los Angeles - Canoga Park,SPA 2 - San Fernando,5137,6275474.11816406,12140.5487161336
06037134002,72901,1217,Low Income,Yes,Yes,Yes,District 3,Los Angeles - Winnetka,SPA 2 - San Fernando,5138,8228881.40722656,13601.0423737108
06037134101,92130,1378,Low Income,Yes,No,Yes,District 3,Los Angeles - Winnetka,SPA 2 - San Fernando,5139,11471143.3398438,13966.1230638992
06037134103,78750,1314,Low Income,Yes,Yes,Yes,District 3,Los Angeles - Winnetka,SPA 2 - San Fernando,5140,11265887.6318359,17398.4911248243
06037134104,72866,1325,Low Income,Yes,Yes,Yes,District 3,Los Angeles - Winnetka,SPA 2 - San Fernando,5141,6973918.33984375,10562.5437194973
06037134201,99545,1302,Low Income,No,No,Yes,District 3,Los Angeles - Canoga Park,SPA 2 - San Fernando,5142,15828437.0488281,16417.6474940524
06037134302,124779,1403,Above Moderate Income,No,No,No,District 3,Los Angeles - West Hills,SPA 2 - San Fernando,5143,14067419.6679688,15258.5727647081
06037134303,109063,1939,Low Income,No,No,Yes,District 3,Los Angeles - Canoga Park,SPA 2 - San Fernando,5144,17073583.5146484,17156.5698571619
06037134304,75104,919,Low Income,Yes,Yes,Yes,District 3,Los Angeles - Canoga Park,SPA 2 - San Fernando,5145,10983003.2685547,13572.0912133493
06037134305,55042,1197,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Canoga Park,SPA 2 - San Fernando,5146,3847935.06835938,8097.00837678478
06037134306,53170,1422,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Canoga Park,SPA 2 - San Fernando,5147,6671214.88671875,10337.3990599515
06037134421,145048,1582,Above Moderate Income,No,No,No,District 3,Los Angeles - West Hills,SPA 2 - San Fernando,5148,23249694.0478516,19067.9178079275
06037134422,168889,1632,Above Moderate Income,No,No,No,District 3,Los Angeles - West Hills,SPA 2 - San Fernando,5149,25041439.5273438,25361.6991487045
06037134423,134018,1341,Above Moderate Income,No,No,No,District 3,Los Angeles - West Hills,SPA 2 - San Fernando,5150,16881769.3984375,18387.0327940905
06037134424,153946,1049,Above Moderate Income,No,No,No,District 3,Los Angeles - West Hills,SPA 2 - San Fernando,5151,39659478.8994141,27004.5834792548
06037134520,55271,1994,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Canoga Park,SPA 2 - San Fernando,5152,10410714.6914062,13162.3972500343
