tract,med_hh_income,med_hh_income_universe,ami_category,below_med_income,below_60pct_med_income,below_moderate_income,sup_dist,csa,spa,ESRI_OID,Shape__Area,Shape__Length
6037124000,82127.0,2190,Low Income,Yes,Yes,Yes,District 5,Los Angeles - Valley Village,SPA 2 - San Fernando,5048,14496033.2666016,16685.9094325059
6037124102,76315.0,1501,Low Income,Yes,Yes,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,5049,6987058.81933594,10573.0606834977
6037124103,70350.0,567,Low Income,Yes,Yes,Yes,District 3,Los Angeles - North Hollywood,SPA 2 - San Fernando,5050,3486434.33398438,7921.9754361806
6037124104,53775.0,1060,Very Low Income,Yes,Yes,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,5051,3492293.15917969,7927.11640188863
6037124105,66726.0,839,Very Low Income,Yes,Yes,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,5052,3493092.95019531,7929.038325372
6037124201,73079.0,1085,Low Income,Yes,Yes,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,5053,10468066.3359375,13209.6368142491
6037124203,79570.0,797,Low Income,Yes,Yes,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,5054,3490837.5546875,7927.0976687992
6037124300,69909.0,1268,Low Income,Yes,Yes,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,5056,9590084.12109375,12560.906802409
6037124400,86713.0,1639,Low Income,Yes,No,Yes,District 3,Los Angeles - North Hollywood,SPA 2 - San Fernando,5057,10416361.8662109,13080.2384753725
6037124500,77635.0,1256,Low Income,Yes,Yes,Yes,District 3,Los Angeles - Sherman Oaks,SPA 2 - San Fernando,5058,8816160.09277344,14044.0644392235
6037124600,100257.0,1312,Low Income,No,No,Yes,District 3,Los Angeles - Sherman Oaks,SPA 2 - San Fernando,5059,12032142.8330078,14288.9997994529
6037124700,110375.0,2538,Low Income,No,No,Yes,District 3,Los Angeles - Sherman Oaks,SPA 2 - San Fernando,5060,14717341.7050781,17847.4516777833
6037124902,62051.0,1506,Very Low Income,Yes,Yes,Yes,District 5,Los Angeles - Valley Village,SPA 2 - San Fernando,5061,3655267.71582031,8060.47178135223
6037124903,78575.0,1669,Low Income,Yes,Yes,Yes,District 5,Los Angeles - Valley Village,SPA 2 - San Fernando,5062,3341025.85644531,7810.2031865543
6037125101,81944.0,2252,Low Income,Yes,Yes,Yes,District 5,Los Angeles - Valley Village,SPA 2 - San Fernando,5063,6993775.37011719,10577.5914050794
6037125102,164313.0,928,Above Moderate Income,No,No,No,District 5,Los Angeles - Valley Village,SPA 2 - San Fernando,5064,6983782.57910156,10570.9031704514
6037125200,85200.0,1980,Low Income,Yes,No,Yes,District 5,Los Angeles - Valley Village,SPA 2 - San Fernando,5065,14025049.8710938,15858.5600024556
6037125310,58548.0,2100,Very Low Income,Yes,Yes,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,5066,11345426.9960938,19246.4454252297
6037125321,61625.0,1449,Very Low Income,Yes,Yes,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,5067,2794430.71386719,6880.71698936718
6037125402,88943.0,2028,Low Income,Yes,No,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,5069,7870336.81152344,11261.8643960315
6037125403,85956.0,1526,Low Income,Yes,No,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,5070,1812286.28808594,6036.39269321772
6037125404,79967.0,1758,Low Income,Yes,Yes,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,5071,2465982.47558594,8590.47462477878
6037125501,60714.0,1648,Very Low Income,Yes,Yes,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,5072,4997337.83105469,9227.59643860236
6037125502,84107.0,1953,Low Income,Yes,No,Yes,District 5,Los Angeles - Toluca Lake,SPA 2 - San Fernando,5073,5667867.68945312,9620.83266373234
6037125600,110318.0,1294,Low Income,No,No,Yes,District 5,Los Angeles - Toluca Woods,SPA 2 - San Fernando,5074,10980245.7148438,14762.5143602447
6037127102,61848.0,1596,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,5075,9245400.71582031,12295.9997805195
6037127103,56071.0,1328,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,5076,3094236.27929688,7528.84523775603
6037127104,64678.0,1403,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,5077,7664571.44335938,11264.995246141
6037127210,64000.0,1898,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,5078,16562017.9599609,19659.8297555775
6037127300,81049.0,1430,Low Income,Yes,Yes,Yes,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,5080,11463045.1748047,15054.0715200536
6037127400,63587.0,1940,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,5081,23325863.9951172,25020.8935618826
6037127603,58460.0,897,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Lake Balboa,SPA 2 - San Fernando,5083,4663222.81933594,9720.50597744387
6037127605,71500.0,1190,Low Income,Yes,Yes,Yes,District 3,Los Angeles - Lake Balboa,SPA 2 - San Fernando,5085,6980882.93652344,10568.6402976943
6037127606,66383.0,1108,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Lake Balboa,SPA 2 - San Fernando,5086,5874677.68359375,9732.35857510905
6037127711,93194.0,1185,Low Income,Yes,No,Yes,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,5087,10174730.4658203,13541.6901077778
6037127712,64239.0,1566,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,5088,6130171.12792969,9823.67817395044
6037127803,70500.0,1640,Low Income,Yes,Yes,Yes,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,5089,6890571.51855469,10517.379763811
6037127804,68790.0,1652,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,5090,6868927.5625,10483.5683025492
6037127805,65952.0,1144,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,5091,6614220.41796875,13204.8262740943
6037127806,81250.0,1292,Low Income,Yes,Yes,Yes,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,5092,7353268.58789062,13484.5339045153
6037127910,68981.0,1574,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,5093,6989137.45117188,10580.198619036
6037127920,71042.0,1511,Low Income,Yes,Yes,Yes,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,5094,6982341.02441406,10569.2060481257
6037128101,82232.0,1113,Low Income,Yes,Yes,Yes,District 3,Los Angeles - Valley Glen,SPA 2 - San Fernando,5095,6984145.00878906,10570.757196977
6037128102,57558.0,1570,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,5096,6983390.89257812,10570.6966405274
6037128220,60794.0,1240,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Valley Glen,SPA 2 - San Fernando,5098,5997641.55371094,10037.1332067635
6037128302,57700.0,1450,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,5099,7414446.90625,12437.5239279036
6037128400,132931.0,1870,Above Moderate Income,No,No,No,District 3,Los Angeles - Sherman Oaks,SPA 2 - San Fernando,5101,18646159.8535156,22560.5558965062
6037128500,121500.0,2232,Above Moderate Income,No,No,No,District 3,Los Angeles - Sherman Oaks,SPA 2 - San Fernando,5102,10467036.7177734,13208.3704425333
6037128601,71893.0,1771,Low Income,Yes,Yes,Yes,District 3,Los Angeles - Sherman Oaks,SPA 2 - San Fernando,5103,7321239.76074219,13837.7078898344
6037128602,87574.0,1219,Low Income,Yes,No,Yes,District 3,Los Angeles - Sherman Oaks,SPA 2 - San Fernando,5104,12209123.1132812,14527.213471879
6037128703,101705.0,1649,Low Income,No,No,Yes,District 3,Los Angeles - Sherman Oaks,SPA 2 - San Fernando,5105,8810829.06347656,11742.4481063908
6037128704,127422.0,969,Above Moderate Income,No,No,No,District 3,Los Angeles - Sherman Oaks,SPA 2 - San Fernando,5106,8972420.95019531,12103.1872446316
6037128801,83125.0,2012,Low Income,Yes,Yes,Yes,District 3,Los Angeles - Sherman Oaks,SPA 2 - San Fernando,5107,5203157.265625,9434.476580706
6037128802,96818.0,2112,Low Income,Yes,No,Yes,District 3,Los Angeles - Sherman Oaks,SPA 2 - San Fernando,5108,10467798.9707031,13207.6759189899
6037128910,108321.0,1827,Low Income,No,No,Yes,District 3,Los Angeles - Sherman Oaks,SPA 2 - San Fernando,5109,14370378.1630859,17392.2570866779
6037131021,60609.0,985,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,5110,6073826.87597656,10587.1365316538
6037131022,65000.0,1002,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,5111,5429101.01464844,10053.9723298007
6037131023,74954.0,829,Low Income,Yes,Yes,Yes,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,5112,6331632.88769531,10094.9901141524
6037131024,97083.0,1114,Low Income,Yes,No,Yes,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,5113,9118250.62304688,12239.292692934
6037131100,107500.0,1076,Low Income,No,No,Yes,District 3,Los Angeles - Lake Balboa,SPA 2 - San Fernando,5114,11864796.7861328,14173.5116959368
6037131200,130500.0,1196,Above Moderate Income,No,No,No,District 3,Los Angeles - Northridge,SPA 2 - San Fernando,5115,12145468.0761719,14480.9899697937
6037131300,93594.0,1169,Low Income,Yes,No,Yes,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,5116,12032453.0322266,14396.2251087025
6037131400,101500.0,1714,Low Income,No,No,Yes,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,5117,11915892.7900391,14307.2204390775
6037131600,84773.0,1306,Low Income,Yes,No,Yes,District 3,Los Angeles - Reseda Ranch,SPA 2 - San Fernando,5118,23559471.7636719,19403.9129128438
6037131701,76326.0,1867,Low Income,Yes,Yes,Yes,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,5119,7099637.32128906,10658.4785861577
6037131702,70962.0,1210,Low Income,Yes,Yes,Yes,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,5120,7771595.11230469,11154.7315560584
6037131801,60185.0,938,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,5121,7063739.49316406,10631.4345331568
6037131802,96742.0,806,Low Income,Yes,No,Yes,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,5122,7096069.90820312,10655.798180293
6037131900,135442.0,1375,Above Moderate Income,No,No,No,District 3,Los Angeles - Lake Balboa,SPA 2 - San Fernando,5123,14187245.7880859,15934.6484817546
6037132001,116167.0,1192,Moderate Income,No,No,Yes,District 3,Los Angeles - Lake Balboa,SPA 2 - San Fernando,5124,10424529.9550781,13176.7226411452
6037132002,106890.0,1156,Low Income,No,No,Yes,District 3,Los Angeles - Lake Balboa,SPA 2 - San Fernando,5125,17223436.4570312,21045.8254309845
6037132101,71932.0,1597,Low Income,Yes,Yes,Yes,District 3,Los Angeles - Lake Balboa,SPA 2 - San Fernando,5126,8723771.46386719,11887.8820798589
6037132102,74313.0,2142,Low Income,Yes,Yes,Yes,District 3,Los Angeles - Lake Balboa,SPA 2 - San Fernando,5127,14599727.9990234,18690.0007897331
6037132301,60517.0,1358,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,5128,6792462.15429688,13144.340045895
6037132302,108492.0,948,Low Income,No,No,Yes,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,5129,6970676.29492188,13199.8555965122
6037132501,91231.0,1308,Low Income,Yes,No,Yes,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,5130,7580198.86230469,11007.9146517949
6037132502,61354.0,1319,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,5131,6813829.42675781,10928.7589837729
6037132700,81625.0,1696,Low Income,Yes,Yes,Yes,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,5132,14206216.0341797,15685.493849823
6037132900,102825.0,1305,Low Income,No,No,Yes,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,5133,12974677.7480469,18087.0890943737
6037133000,100385.0,1386,Low Income,No,No,Yes,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,5134,10838546.6240234,14143.6024593679
6037133101,109211.0,634,Low Income,No,No,Yes,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,5135,7116624.65625,10968.5596708119
6037133102,60741.0,1310,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,5136,9208922.93652344,12060.5090308976
6037134001,90625.0,907,Low Income,Yes,No,Yes,District 3,Los Angeles - Canoga Park,SPA 2 - San Fernando,5137,6275474.11816406,12140.5487161336
6037134002,72901.0,1217,Low Income,Yes,Yes,Yes,District 3,Los Angeles - Winnetka,SPA 2 - San Fernando,5138,8228881.40722656,13601.0423737108
6037134101,92130.0,1378,Low Income,Yes,No,Yes,District 3,Los Angeles - Winnetka,SPA 2 - San Fernando,5139,11471143.3398438,13966.1230638992
6037134103,78750.0,1314,Low Income,Yes,Yes,Yes,District 3,Los Angeles - Winnetka,SPA 2 - San Fernando,5140,11265887.6318359,17398.4911248243
6037134104,72866.0,1325,Low Income,Yes,Yes,Yes,District 3,Los Angeles - Winnetka,SPA 2 - San Fernando,5141,6973918.33984375,10562.5437194973
6037134201,99545.0,1302,Low Income,No,No,Yes,District 3,Los Angeles - Canoga Park,SPA 2 - San Fernando,5142,15828437.0488281,16417.6474940524
6037134302,124779.0,1403,Above Moderate Income,No,No,No,District 3,Los Angeles - West Hills,SPA 2 - San Fernando,5143,14067419.6679688,15258.5727647081
6037134303,109063.0,1939,Low Income,No,No,Yes,District 3,Los Angeles - Canoga Park,SPA 2 - San Fernando,5144,17073583.5146484,17156.5698571619
6037134304,75104.0,919,Low Income,Yes,Yes,Yes,District 3,Los Angeles - Canoga Park,SPA 2 - San Fernando,5145,10983003.2685547,13572.0912133493
6037134305,55042.0,1197,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Canoga Park,SPA 2 - San Fernando,5146,3847935.06835938,8097.00837678478
6037134421,145048.0,1582,Above Moderate Income,No,No,No,District 3,Los Angeles - West Hills,SPA 2 - San Fernando,5148,23249694.0478516,19067.9178079275
6037134422,168889.0,1632,Above Moderate Income,No,No,No,District 3,Los Angeles - West Hills,SPA 2 - San Fernando,5149,25041439.5273438,25361.6991487045
6037134423,134018.0,1341,Above Moderate Income,No,No,No,District 3,Los Angeles - West Hills,SPA 2 - San Fernando,5150,16881769.3984375,18387.0327940905
6037134424,153946.0,1049,Above Moderate Income,No,No,No,District 3,Los Angeles - West Hills,SPA 2 - San Fernando,5151,39659478.8994141,27004.5834792548
6037134520,55271.0,1994,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Canoga Park,SPA 2 - San Fernando,5152,10410714.6914062,13162.3972500343
6037134522,56402.0,1434,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Canoga Park,SPA 2 - San Fernando,5154,6612044.55957031,10272.338888747
6037134710,54715.0,1578,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Winnetka,SPA 2 - San Fernando,5155,6140959.56152344,9944.67007857415
6037134720,103553.0,1780,Low Income,No,No,Yes,District 3,Los Angeles - Winnetka,SPA 2 - San Fernando,5156,10651197.9257812,13301.2920971342
6037134801,94559.0,1132,Low Income,Yes,No,Yes,District 3,Los Angeles - Winnetka,SPA 2 - San Fernando,5157,9864936.81054688,12990.9372144821
6037134802,80547.0,872,Low Income,Yes,Yes,Yes,District 3,Los Angeles - Winnetka,SPA 2 - San Fernando,5158,10211080.875,12881.7914236724
6037134901,82435.0,1009,Low Income,Yes,Yes,Yes,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,5159,11386617.9316406,15163.5502044855
6037134904,98173.0,1442,Low Income,Yes,No,Yes,District 3,Los Angeles - Winnetka,SPA 2 - San Fernando,5160,11172450.5058594,15663.0385706639
6037134905,101628.0,3012,Low Income,No,No,Yes,District 3,Los Angeles - Woodland Hills,SPA 2 - San Fernando,5161,27819995.7714844,21977.536713972
6037134906,86275.0,1146,Low Income,Yes,No,Yes,District 3,Los Angeles - Canoga Park,SPA 2 - San Fernando,5162,1885234.13378906,7329.2003282035
6037134907,92020.0,1910,Low Income,Yes,No,Yes,District 3,Los Angeles - Canoga Park,SPA 2 - San Fernando,5163,4216468.50292969,9405.27927599135
6037135102,154070.0,1284,Above Moderate Income,No,No,No,District 3,Los Angeles - West Hills,SPA 2 - San Fernando,5164,17942127.3134766,18910.385553549
6037135111,101157.0,1242,Low Income,No,No,Yes,District 3,Los Angeles - Canoga Park,SPA 2 - San Fernando,5165,11197069.8417969,13433.3437630373
6037135113,112552.0,1333,Moderate Income,No,No,Yes,District 3,Los Angeles - Woodland Hills,SPA 2 - San Fernando,5166,6904515.11035156,13067.2956779062
6037135115,100108.0,1679,Low Income,No,No,Yes,District 3,Los Angeles - Woodland Hills,SPA 2 - San Fernando,5167,3603924.26757812,8171.35126875424
6037135116,58750.0,1039,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Canoga Park,SPA 2 - San Fernando,5168,10079214.4667969,13024.3220023012
6037135201,127917.0,870,Above Moderate Income,No,No,No,District 3,Los Angeles - West Hills,SPA 2 - San Fernando,5169,16462038.7597656,18522.8882552643
6037135202,133839.0,1525,Above Moderate Income,No,No,No,District 3,Los Angeles - West Hills,SPA 2 - San Fernando,5170,18984751.7939453,17789.150321444
6037135204,128359.0,1679,Above Moderate Income,No,No,No,District 3,Los Angeles - West Hills,SPA 2 - San Fernando,5171,19985579.9570312,18644.5011372075
6037135205,117031.0,770,Moderate Income,No,No,Yes,District 3,Los Angeles - West Hills,SPA 2 - San Fernando,5172,28614430.7197266,24462.0919811204
6037137000,125938.0,1734,Above Moderate Income,No,No,No,District 3,Los Angeles - Woodland Hills,SPA 2 - San Fernando,5173,32554692.4345703,32427.8349319959
6037137103,85234.0,2468,Low Income,Yes,No,Yes,District 3,Los Angeles - Woodland Hills,SPA 2 - San Fernando,5174,8198246.75683594,11739.7151027382
6037137104,107153.0,983,Low Income,No,No,Yes,District 3,Los Angeles - Woodland Hills,SPA 2 - San Fernando,5175,27545341.3935547,23292.5628599652
6037137202,69526.0,1392,Low Income,Yes,Yes,Yes,District 3,Los Angeles - Woodland Hills,SPA 2 - San Fernando,5176,9423331.61523438,12952.7813920262
6037137203,149519.0,804,Above Moderate Income,No,No,No,District 3,Los Angeles - Woodland Hills,SPA 2 - San Fernando,5177,12090783.2177734,14492.1627321228
6037137301,188857.0,768,Above Moderate Income,No,No,No,District 3,Los Angeles - Woodland Hills,SPA 2 - San Fernando,5178,17235208.6601562,20112.8199315924
6037137302,176523.0,1556,Above Moderate Income,No,No,No,District 3,Los Angeles - Woodland Hills,SPA 2 - San Fernando,5179,26225229.5791016,24375.0722052211
6037137401,146406.0,1690,Above Moderate Income,No,No,No,District 3,Los Angeles - Woodland Hills,SPA 2 - San Fernando,5180,25691208.6914062,25174.1157836132
6037137402,143672.0,2069,Above Moderate Income,No,No,No,District 3,Los Angeles - Woodland Hills,SPA 2 - San Fernando,5181,32986560.4257812,29618.6509723725
6037137501,98555.0,1981,Low Income,No,No,Yes,District 3,Los Angeles - Woodland Hills,SPA 2 - San Fernando,5182,26943805.3681641,23995.9658720064
6037137502,144450.0,1751,Above Moderate Income,No,No,No,District 3,Los Angeles - Woodland Hills,SPA 2 - San Fernando,5183,22636838.4296875,19152.2935998599
